Source,Target,Type,Weight
69399at7147,60422at7147,Undirected,6
69399at7147,17711at7147,Undirected,1
69399at7147,30816at7147,Undirected,17
69399at7147,59419at7147,Undirected,1
50591at7147,17576at7147,Undirected,96
50591at7147,15060at7147,Undirected,6
50591at7147,2987at7147,Undirected,8
50591at7147,66486at7147,Undirected,1
50591at7147,18642at7147,Undirected,1
50591at7147,39139at7147,Undirected,1
50591at7147,66038at7147,Undirected,80
50591at7147,24267at7147,Undirected,1
34667at7147,48904at7147,Undirected,35
34667at7147,7480at7147,Undirected,9
34667at7147,10426at7147,Undirected,1
34667at7147,45459at7147,Undirected,99
34667at7147,18017at7147,Undirected,4
34667at7147,1962at7147,Undirected,11
34667at7147,44253at7147,Undirected,6
34667at7147,5170at7147,Undirected,33
8216at7147,25717at7147,Undirected,9
8216at7147,8365at7147,Undirected,1
8216at7147,54498at7147,Undirected,58
8216at7147,2334at7147,Undirected,1
8216at7147,70775at7147,Undirected,12
8216at7147,26468at7147,Undirected,4
8216at7147,42799at7147,Undirected,2
8216at7147,15697at7147,Undirected,1
8216at7147,3556at7147,Undirected,1
8216at7147,12935at7147,Undirected,72
8216at7147,3842at7147,Undirected,32
8216at7147,72866at7147,Undirected,4
8216at7147,53211at7147,Undirected,1
67511at7147,30248at7147,Undirected,4
67511at7147,23975at7147,Undirected,93
67511at7147,74922at7147,Undirected,1
67511at7147,19350at7147,Undirected,96
8482at7147,19232at7147,Undirected,1
8482at7147,2661at7147,Undirected,1
8482at7147,59531at7147,Undirected,97
8482at7147,10174at7147,Undirected,19
8482at7147,65579at7147,Undirected,1
8482at7147,44328at7147,Undirected,79
54921at7147,72609at7147,Undirected,3
54921at7147,33458at7147,Undirected,1
54921at7147,2390at7147,Undirected,42
54921at7147,14996at7147,Undirected,5
54921at7147,64967at7147,Undirected,2
54921at7147,24499at7147,Undirected,9
54921at7147,59531at7147,Undirected,6
54921at7147,58503at7147,Undirected,40
54921at7147,5281at7147,Undirected,4
54921at7147,58555at7147,Undirected,2
54921at7147,31731at7147,Undirected,5
54921at7147,59482at7147,Undirected,41
54921at7147,26986at7147,Undirected,30
2714at7147,23111at7147,Undirected,4
2714at7147,52991at7147,Undirected,1
2714at7147,24119at7147,Undirected,2
2714at7147,67285at7147,Undirected,8
2714at7147,68189at7147,Undirected,5
2714at7147,59648at7147,Undirected,4
2714at7147,47202at7147,Undirected,1
2714at7147,65634at7147,Undirected,1
2714at7147,65148at7147,Undirected,1
2714at7147,60480at7147,Undirected,48
2714at7147,4736at7147,Undirected,2
2714at7147,31237at7147,Undirected,3
2714at7147,30359at7147,Undirected,1
2714at7147,39439at7147,Undirected,3
2714at7147,7955at7147,Undirected,5
2714at7147,50720at7147,Undirected,6
2714at7147,36721at7147,Undirected,91
2714at7147,42417at7147,Undirected,4
22343at7147,8414at7147,Undirected,5
22343at7147,47578at7147,Undirected,6
22343at7147,10241at7147,Undirected,6
22343at7147,1967at7147,Undirected,13
22343at7147,19377at7147,Undirected,1
22343at7147,56866at7147,Undirected,3
22343at7147,63901at7147,Undirected,16
22343at7147,14354at7147,Undirected,1
22343at7147,46418at7147,Undirected,10
22343at7147,70753at7147,Undirected,9
22343at7147,2164at7147,Undirected,50
22343at7147,13368at7147,Undirected,1
22343at7147,25000at7147,Undirected,1
22343at7147,43141at7147,Undirected,1
22343at7147,52442at7147,Undirected,1
22343at7147,15751at7147,Undirected,35
22343at7147,68312at7147,Undirected,1
22343at7147,72890at7147,Undirected,1
22343at7147,14098at7147,Undirected,5
22343at7147,8662at7147,Undirected,14
22343at7147,45517at7147,Undirected,1
22343at7147,55301at7147,Undirected,1
22343at7147,56815at7147,Undirected,5
22343at7147,31285at7147,Undirected,1
9848at7147,178at7147,Undirected,41
9848at7147,10759at7147,Undirected,2
9848at7147,44668at7147,Undirected,100
9848at7147,55836at7147,Undirected,1
9848at7147,60950at7147,Undirected,4
9848at7147,53166at7147,Undirected,42
9848at7147,33614at7147,Undirected,9
9848at7147,73357at7147,Undirected,1
74360at7147,20465at7147,Undirected,91
74360at7147,65072at7147,Undirected,7
74360at7147,62292at7147,Undirected,74
74360at7147,14255at7147,Undirected,1
74360at7147,11311at7147,Undirected,12
74360at7147,4190at7147,Undirected,1
17796at7147,54180at7147,Undirected,1
17796at7147,35903at7147,Undirected,15
17796at7147,38782at7147,Undirected,1
17796at7147,23853at7147,Undirected,2
17796at7147,5481at7147,Undirected,1
17796at7147,18393at7147,Undirected,41
17796at7147,72354at7147,Undirected,2
17796at7147,50327at7147,Undirected,36
17796at7147,46488at7147,Undirected,18
17796at7147,12524at7147,Undirected,54
17796at7147,4291at7147,Undirected,17
46181at7147,19060at7147,Undirected,58
46181at7147,42176at7147,Undirected,1
46181at7147,36676at7147,Undirected,1
46181at7147,68601at7147,Undirected,1
46181at7147,18017at7147,Undirected,35
46181at7147,64595at7147,Undirected,4
46181at7147,63882at7147,Undirected,38
46181at7147,57299at7147,Undirected,1
46181at7147,25949at7147,Undirected,1
46181at7147,19959at7147,Undirected,54
46181at7147,48904at7147,Undirected,4
8399at7147,57063at7147,Undirected,1
8399at7147,3842at7147,Undirected,1
8399at7147,58775at7147,Undirected,1
8399at7147,3469at7147,Undirected,2
8399at7147,17902at7147,Undirected,3
8399at7147,20895at7147,Undirected,95
8399at7147,10234at7147,Undirected,31
8399at7147,67815at7147,Undirected,62
2232at7147,26777at7147,Undirected,1
2232at7147,70842at7147,Undirected,2
2232at7147,20676at7147,Undirected,1
2232at7147,60890at7147,Undirected,4
2232at7147,66519at7147,Undirected,1
2232at7147,56844at7147,Undirected,9
2232at7147,49153at7147,Undirected,1
2232at7147,32288at7147,Undirected,19
2232at7147,23356at7147,Undirected,23
2232at7147,64824at7147,Undirected,3
2232at7147,48535at7147,Undirected,8
2232at7147,10241at7147,Undirected,32
2232at7147,7558at7147,Undirected,3
2232at7147,51847at7147,Undirected,63
2232at7147,62360at7147,Undirected,1
2232at7147,43558at7147,Undirected,22
2232at7147,24253at7147,Undirected,2
2232at7147,8406at7147,Undirected,3
43860at7147,72629at7147,Undirected,17
43860at7147,37414at7147,Undirected,19
43860at7147,13877at7147,Undirected,78
43860at7147,2383at7147,Undirected,6
43860at7147,17989at7147,Undirected,23
43860at7147,158at7147,Undirected,4
43860at7147,29352at7147,Undirected,2
43860at7147,53346at7147,Undirected,1
43860at7147,11105at7147,Undirected,4
43860at7147,45230at7147,Undirected,42
43860at7147,24954at7147,Undirected,1
43860at7147,48749at7147,Undirected,1
29006at7147,24204at7147,Undirected,1
29006at7147,24746at7147,Undirected,67
29006at7147,22680at7147,Undirected,1
29006at7147,20829at7147,Undirected,2
29006at7147,66532at7147,Undirected,1
29006at7147,41123at7147,Undirected,91
29006at7147,44758at7147,Undirected,1
29006at7147,3585at7147,Undirected,19
29006at7147,49208at7147,Undirected,1
31703at7147,6461at7147,Undirected,85
31703at7147,65784at7147,Undirected,2
31703at7147,29052at7147,Undirected,95
31703at7147,56472at7147,Undirected,12
35877at7147,58749at7147,Undirected,97
35877at7147,31375at7147,Undirected,99
35877at7147,60845at7147,Undirected,2
17130at7147,1297at7147,Undirected,59
17130at7147,65272at7147,Undirected,34
17130at7147,23062at7147,Undirected,97
17130at7147,17815at7147,Undirected,4
28192at7147,27815at7147,Undirected,1
28192at7147,20777at7147,Undirected,18
28192at7147,32573at7147,Undirected,18
28192at7147,14838at7147,Undirected,37
28192at7147,1739at7147,Undirected,6
28192at7147,48316at7147,Undirected,66
28192at7147,51at7147,Undirected,1
28192at7147,19831at7147,Undirected,1
28192at7147,62299at7147,Undirected,6
28192at7147,58705at7147,Undirected,3
28192at7147,45528at7147,Undirected,5
28192at7147,42370at7147,Undirected,3
28192at7147,59387at7147,Undirected,23
36989at7147,40629at7147,Undirected,2
36989at7147,53935at7147,Undirected,96
36989at7147,37033at7147,Undirected,94
64151at7147,9608at7147,Undirected,6
64151at7147,21415at7147,Undirected,48
64151at7147,55709at7147,Undirected,4
64151at7147,41481at7147,Undirected,2
64151at7147,52429at7147,Undirected,4
64151at7147,6572at7147,Undirected,27
64151at7147,39895at7147,Undirected,91
64151at7147,9929at7147,Undirected,1
64151at7147,55500at7147,Undirected,1
27160at7147,15235at7147,Undirected,5
27160at7147,28889at7147,Undirected,9
27160at7147,28402at7147,Undirected,1
27160at7147,16541at7147,Undirected,98
27160at7147,31450at7147,Undirected,3
27160at7147,26146at7147,Undirected,6
27160at7147,51002at7147,Undirected,1
27160at7147,13948at7147,Undirected,10
27160at7147,65829at7147,Undirected,58
27160at7147,23326at7147,Undirected,2
27160at7147,66305at7147,Undirected,3
40701at7147,56188at7147,Undirected,11
40701at7147,35807at7147,Undirected,66
40701at7147,33110at7147,Undirected,89
40701at7147,72890at7147,Undirected,1
40701at7147,48691at7147,Undirected,5
40701at7147,36943at7147,Undirected,9
40701at7147,74851at7147,Undirected,1
40701at7147,5986at7147,Undirected,5
40701at7147,8414at7147,Undirected,2
40701at7147,47497at7147,Undirected,1
55297at7147,8522at7147,Undirected,89
55297at7147,30903at7147,Undirected,6
55297at7147,12554at7147,Undirected,9
55297at7147,51335at7147,Undirected,2
55297at7147,15650at7147,Undirected,1
55297at7147,62360at7147,Undirected,8
55297at7147,7754at7147,Undirected,3
55297at7147,63435at7147,Undirected,12
55297at7147,1539at7147,Undirected,1
55297at7147,32996at7147,Undirected,1
55297at7147,4401at7147,Undirected,1
55297at7147,22659at7147,Undirected,3
55297at7147,38196at7147,Undirected,1
55297at7147,6029at7147,Undirected,18
55297at7147,8971at7147,Undirected,23
55297at7147,9792at7147,Undirected,1
55297at7147,21186at7147,Undirected,1
55297at7147,24459at7147,Undirected,1
55297at7147,59703at7147,Undirected,1
55297at7147,47578at7147,Undirected,2
14378at7147,70261at7147,Undirected,1
14378at7147,37209at7147,Undirected,99
14378at7147,1846at7147,Undirected,43
14378at7147,49176at7147,Undirected,55
2768at7147,43616at7147,Undirected,3
2768at7147,12938at7147,Undirected,8
2768at7147,423at7147,Undirected,1
2768at7147,16209at7147,Undirected,1
2768at7147,22678at7147,Undirected,3
2768at7147,24608at7147,Undirected,2
2768at7147,27655at7147,Undirected,1
2768at7147,59303at7147,Undirected,78
2768at7147,6635at7147,Undirected,6
2768at7147,13976at7147,Undirected,2
2768at7147,6572at7147,Undirected,1
2768at7147,48749at7147,Undirected,2
2768at7147,52215at7147,Undirected,76
2768at7147,8820at7147,Undirected,2
69541at7147,48280at7147,Undirected,90
69541at7147,19641at7147,Undirected,1
69541at7147,53356at7147,Undirected,7
69541at7147,55464at7147,Undirected,1
69541at7147,29111at7147,Undirected,90
69541at7147,10900at7147,Undirected,7
566at7147,58926at7147,Undirected,3
566at7147,45179at7147,Undirected,98
566at7147,27070at7147,Undirected,1
566at7147,3250at7147,Undirected,83
566at7147,1629at7147,Undirected,11
33478at7147,56034at7147,Undirected,97
33478at7147,33889at7147,Undirected,12
33478at7147,55888at7147,Undirected,85
33478at7147,20952at7147,Undirected,1
33478at7147,52586at7147,Undirected,1
26322at7147,12484at7147,Undirected,1
26322at7147,62494at7147,Undirected,92
26322at7147,14816at7147,Undirected,2
26322at7147,33597at7147,Undirected,1
26322at7147,25153at7147,Undirected,1
26322at7147,63631at7147,Undirected,93
26322at7147,61002at7147,Undirected,1
26322at7147,62774at7147,Undirected,1
32912at7147,26909at7147,Undirected,96
32912at7147,76177at7147,Undirected,2
32912at7147,49981at7147,Undirected,1
32912at7147,35580at7147,Undirected,2
32912at7147,27237at7147,Undirected,89
32912at7147,32140at7147,Undirected,6
22609at7147,64528at7147,Undirected,1
22609at7147,56475at7147,Undirected,2
22609at7147,33755at7147,Undirected,2
22609at7147,65379at7147,Undirected,1
22609at7147,25591at7147,Undirected,1
22609at7147,38703at7147,Undirected,5
22609at7147,15868at7147,Undirected,2
22609at7147,8858at7147,Undirected,1
22609at7147,37703at7147,Undirected,6
22609at7147,47979at7147,Undirected,1
22609at7147,50821at7147,Undirected,7
22609at7147,13969at7147,Undirected,1
22609at7147,17458at7147,Undirected,32
22609at7147,40951at7147,Undirected,28
22609at7147,71381at7147,Undirected,71
22609at7147,45528at7147,Undirected,6
22609at7147,14881at7147,Undirected,4
22609at7147,26835at7147,Undirected,2
22609at7147,27672at7147,Undirected,2
22609at7147,63978at7147,Undirected,3
11767at7147,814at7147,Undirected,1
11767at7147,19401at7147,Undirected,1
11767at7147,29906at7147,Undirected,90
11767at7147,59703at7147,Undirected,15
11767at7147,16912at7147,Undirected,75
11767at7147,13374at7147,Undirected,1
11767at7147,8662at7147,Undirected,3
11767at7147,17231at7147,Undirected,1
11767at7147,32618at7147,Undirected,2
11767at7147,24462at7147,Undirected,1
11767at7147,5100at7147,Undirected,4
11767at7147,969at7147,Undirected,3
11767at7147,72973at7147,Undirected,1
33889at7147,35696at7147,Undirected,2
33889at7147,64796at7147,Undirected,24
33889at7147,11673at7147,Undirected,6
33889at7147,61958at7147,Undirected,11
33889at7147,22962at7147,Undirected,1
33889at7147,60953at7147,Undirected,1
33889at7147,65812at7147,Undirected,1
33889at7147,41421at7147,Undirected,23
33889at7147,13772at7147,Undirected,25
33889at7147,67285at7147,Undirected,1
33889at7147,65776at7147,Undirected,40
33889at7147,66486at7147,Undirected,3
33889at7147,3095at7147,Undirected,1
33889at7147,34952at7147,Undirected,4
33889at7147,26948at7147,Undirected,1
33889at7147,35043at7147,Undirected,1
33889at7147,11870at7147,Undirected,2
33889at7147,10520at7147,Undirected,3
33889at7147,33478at7147,Undirected,12
33889at7147,55248at7147,Undirected,4
33889at7147,56034at7147,Undirected,5
33889at7147,35419at7147,Undirected,1
33889at7147,34806at7147,Undirected,1
33889at7147,28208at7147,Undirected,1
33889at7147,51359at7147,Undirected,1
33889at7147,6852at7147,Undirected,1
33889at7147,51383at7147,Undirected,3
33889at7147,8259at7147,Undirected,1
18773at7147,8407at7147,Undirected,1
18773at7147,26146at7147,Undirected,81
18773at7147,45092at7147,Undirected,1
18773at7147,9566at7147,Undirected,1
18773at7147,57299at7147,Undirected,1
18773at7147,34997at7147,Undirected,83
18773at7147,28749at7147,Undirected,2
18773at7147,11909at7147,Undirected,1
18773at7147,40519at7147,Undirected,1
30128at7147,38944at7147,Undirected,13
30128at7147,45459at7147,Undirected,1
30128at7147,68467at7147,Undirected,1
30128at7147,3067at7147,Undirected,4
30128at7147,26274at7147,Undirected,7
30128at7147,5439at7147,Undirected,2
30128at7147,6524at7147,Undirected,1
30128at7147,30551at7147,Undirected,1
30128at7147,161at7147,Undirected,3
30128at7147,59531at7147,Undirected,1
30128at7147,44288at7147,Undirected,1
30128at7147,15691at7147,Undirected,93
30128at7147,51851at7147,Undirected,1
30128at7147,24263at7147,Undirected,15
30128at7147,65829at7147,Undirected,9
30128at7147,5446at7147,Undirected,39
28906at7147,51851at7147,Undirected,47
28906at7147,5439at7147,Undirected,1
28906at7147,2104at7147,Undirected,2
28906at7147,6155at7147,Undirected,63
28906at7147,59387at7147,Undirected,1
28906at7147,40519at7147,Undirected,3
28906at7147,22307at7147,Undirected,4
28906at7147,47874at7147,Undirected,1
28906at7147,30250at7147,Undirected,5
28906at7147,3250at7147,Undirected,1
28906at7147,3067at7147,Undirected,11
28906at7147,31961at7147,Undirected,2
28906at7147,8106at7147,Undirected,3
28906at7147,26146at7147,Undirected,15
28906at7147,11909at7147,Undirected,1
46531at7147,20840at7147,Undirected,1
46531at7147,18529at7147,Undirected,1
46531at7147,18757at7147,Undirected,18
46531at7147,31907at7147,Undirected,1
46531at7147,22042at7147,Undirected,98
46531at7147,68189at7147,Undirected,1
46531at7147,56034at7147,Undirected,4
46531at7147,22997at7147,Undirected,68
46531at7147,71486at7147,Undirected,1
46531at7147,45811at7147,Undirected,3
45223at7147,47979at7147,Undirected,4
45223at7147,13880at7147,Undirected,79
45223at7147,32573at7147,Undirected,9
45223at7147,19899at7147,Undirected,2
45223at7147,1858at7147,Undirected,2
45223at7147,51247at7147,Undirected,96
9987at7147,13828at7147,Undirected,6
9987at7147,17802at7147,Undirected,4
9987at7147,3371at7147,Undirected,1
9987at7147,64239at7147,Undirected,1
9987at7147,1786at7147,Undirected,1
9987at7147,41837at7147,Undirected,19
9987at7147,2092at7147,Undirected,2
9987at7147,4401at7147,Undirected,42
9987at7147,60572at7147,Undirected,2
9987at7147,54848at7147,Undirected,3
9987at7147,61145at7147,Undirected,1
9987at7147,29311at7147,Undirected,1
9987at7147,7558at7147,Undirected,1
9987at7147,21242at7147,Undirected,8
9987at7147,44103at7147,Undirected,1
9987at7147,34732at7147,Undirected,15
9987at7147,35471at7147,Undirected,3
9987at7147,28210at7147,Undirected,3
9987at7147,46758at7147,Undirected,7
9987at7147,34761at7147,Undirected,1
9987at7147,37841at7147,Undirected,2
9987at7147,6804at7147,Undirected,1
9987at7147,24462at7147,Undirected,9
9987at7147,3716at7147,Undirected,29
9987at7147,27504at7147,Undirected,33
9987at7147,13982at7147,Undirected,2
70448at7147,13429at7147,Undirected,1
70448at7147,58544at7147,Undirected,27
70448at7147,8037at7147,Undirected,2
70448at7147,2273at7147,Undirected,42
70448at7147,40089at7147,Undirected,7
70448at7147,27070at7147,Undirected,6
70448at7147,7032at7147,Undirected,8
70448at7147,13969at7147,Undirected,2
70448at7147,70593at7147,Undirected,3
70448at7147,20838at7147,Undirected,1
70448at7147,31241at7147,Undirected,41
70448at7147,47762at7147,Undirected,1
70448at7147,56890at7147,Undirected,9
70448at7147,41252at7147,Undirected,3
70448at7147,65284at7147,Undirected,25
70448at7147,63978at7147,Undirected,1
70448at7147,3429at7147,Undirected,3
40089at7147,70448at7147,Undirected,8
40089at7147,10812at7147,Undirected,3
40089at7147,38944at7147,Undirected,3
40089at7147,35694at7147,Undirected,9
40089at7147,58926at7147,Undirected,25
40089at7147,42259at7147,Undirected,1
40089at7147,45344at7147,Undirected,2
40089at7147,25096at7147,Undirected,1
40089at7147,13880at7147,Undirected,6
40089at7147,65279at7147,Undirected,1
40089at7147,66091at7147,Undirected,83
40089at7147,37759at7147,Undirected,1
40089at7147,39903at7147,Undirected,36
40089at7147,296at7147,Undirected,1
40089at7147,3724at7147,Undirected,2
40089at7147,56624at7147,Undirected,12
27952at7147,34692at7147,Undirected,1
27952at7147,46346at7147,Undirected,94
