species,genome_size,contig_name,contig_rank,contig_size,contig_prop,contig_cumsum,contig_cumsum_prop
D.bocki,140010837,459271,1,103755,0.00074105,28499797,0.203554
D.bocki,140010837,457393,1,103714,0.000740757,28603511,0.204295
D.bocki,140010837,462405,1,103244,0.0007374,28706755,0.205032
D.bocki,140010837,463268,1,103192,0.000737029,28809947,0.205769
D.bocki,140010837,464664,1,103051,0.000736022,28912998,0.206505
D.bocki,140010837,463680,1,102931,0.000735165,29015929,0.207241
D.bocki,140010837,464518,1,102224,0.000730115,29118153,0.207971
D.bocki,140010837,464483,1,102217,0.000730065,29220370,0.208701
D.bocki,140010837,464033,1,102204,0.000729972,29322574,0.209431
D.bocki,140010837,460051,1,101708,0.000726429,29424282,0.210157
D.bocki,140010837,464614,1,101512,0.00072503,29525794,0.210882
D.bocki,140010837,458933,1,101292,0.000723458,29627086,0.211606
D.bocki,140010837,464422,1,100796,0.000719916,29727882,0.212326
D.bocki,140010837,461576,1,100730,0.000719444,29828612,0.213045
D.bocki,140010837,462238,1,100590,0.000718444,29929202,0.213763
D.bocki,140010837,460320,1,100249,0.000716009,30029451,0.214479
D.bocki,140010837,458967,1,99909,0.00071358,30129360,0.215193
D.bocki,140010837,458900,1,99507,0.000710709,30228867,0.215904
D.bocki,140010837,462703,1,99416,0.000710059,30328283,0.216614
D.bocki,140010837,463613,1,99353,0.000709609,30427636,0.217323
D.bocki,140010837,463047,1,99318,0.000709359,30526954,0.218033
D.bocki,140010837,462692,1,99069,0.000707581,30626023,0.21874
D.bocki,140010837,459637,1,98928,0.000706574,30724951,0.219447
D.bocki,140010837,461179,1,98835,0.00070591,30823786,0.220153
D.bocki,140010837,464578,1,98378,0.000702646,30922164,0.220856
D.bocki,140010837,464105,1,97695,0.000697767,31019859,0.221553
D.bocki,140010837,464619,1,97654,0.000697475,31117513,0.222251
D.bocki,140010837,457282,1,97577,0.000696925,31215090,0.222948
D.bocki,140010837,461175,1,97321,0.000695096,31312411,0.223643
D.bocki,140010837,460591,1,97148,0.000693861,31409559,0.224337
D.bocki,140010837,456734,1,96775,0.000691196,31506334,0.225028
D.bocki,140010837,464193,1,96353,0.000688182,31602687,0.225716
D.bocki,140010837,464782,1,96330,0.000688018,31699017,0.226404
D.bocki,140010837,464647,1,96049,0.000686011,31795066,0.22709
D.bocki,140010837,458031,1,95985,0.000685554,31891051,0.227776
D.bocki,140010837,459134,1,95912,0.000685033,31986963,0.228461
D.bocki,140010837,459924,1,95865,0.000684697,32082828,0.229145
D.bocki,140010837,461266,1,95742,0.000683818,32178570,0.229829
D.bocki,140010837,457843,1,95627,0.000682997,32274197,0.230512
D.bocki,140010837,459141,1,95491,0.000682026,32369688,0.231194
D.bocki,140010837,464855,1,95218,0.000680076,32464906,0.231874
D.bocki,140010837,458408,1,94952,0.000678176,32559858,0.232552
D.bocki,140010837,457126,1,94749,0.000676726,32654607,0.233229
D.bocki,140010837,459442,1,94484,0.000674833,32749091,0.233904
D.bocki,140010837,463838,1,94089,0.000672012,32843180,0.234576
D.bocki,140010837,464555,1,94069,0.000671869,32937249,0.235248
D.bocki,140010837,457877,1,93911,0.000670741,33031160,0.235919
D.bocki,140010837,464009,1,93898,0.000670648,33125058,0.236589
D.bocki,140010837,464729,1,93601,0.000668527,33218659,0.237258
D.bocki,140010837,463174,1,93528,0.000668005,33312187,0.237926
D.bocki,140010837,462545,1,93476,0.000667634,33405663,0.238593
D.bocki,140010837,464453,1,93368,0.000666863,33499031,0.23926
D.bocki,140010837,459496,1,93095,0.000664913,33592126,0.239925
D.bocki,140010837,462178,1,93033,0.00066447,33685159,0.24059
D.bocki,140010837,462451,1,93009,0.000664299,33778168,0.241254
D.bocki,140010837,464265,1,92767,0.00066257,33870935,0.241917
D.bocki,140010837,462308,1,92467,0.000660427,33963402,0.242577
D.bocki,140010837,462534,1,92439,0.000660227,34055841,0.243237
D.bocki,140010837,459451,1,92323,0.000659399,34148164,0.243897
D.bocki,140010837,463901,1,92279,0.000659085,34240443,0.244556
D.bocki,140010837,458192,1,92210,0.000658592,34332653,0.245214
D.bocki,140010837,462623,1,92145,0.000658128,34424798,0.245872
D.bocki,140010837,458211,1,91783,0.000655542,34516581,0.246528
D.bocki,140010837,457942,1,91613,0.000654328,34608194,0.247182
D.bocki,140010837,464506,1,91507,0.000653571,34699701,0.247836
D.bocki,140010837,456037,1,91387,0.000652714,34791088,0.248489
D.bocki,140010837,464405,1,91355,0.000652485,34882443,0.249141
D.bocki,140010837,458228,1,91200,0.000651378,34973643,0.249792
D.bocki,140010837,463711,1,91045,0.000650271,35064688,0.250443
D.bocki,140010837,464852,1,91029,0.000650157,35155717,0.251093
D.bocki,140010837,277526,1,90994,0.000649907,35246711,0.251743
D.bocki,140010837,465130,1,90974,0.000649764,35337685,0.252392
D.bocki,140010837,461531,1,90688,0.000647721,35428373,0.25304
D.bocki,140010837,464394,1,90604,0.000647121,35518977,0.253687
D.bocki,140010837,460993,1,90582,0.000646964,35609559,0.254334
D.bocki,140010837,460663,1,90374,0.000645479,35699933,0.25498
D.bocki,140010837,461270,1,90345,0.000645271,35790278,0.255625
D.bocki,140010837,464042,1,89904,0.000642122,35880182,0.256267
D.bocki,140010837,464843,1,89835,0.000641629,35970017,0.256909
D.bocki,140010837,464630,1,89833,0.000641615,36059850,0.25755
D.bocki,140010837,455745,1,89711,0.000640743,36149561,0.258191
D.bocki,140010837,464867,1,89698,0.00064065,36239259,0.258832
D.bocki,140010837,464983,1,89610,0.000640022,36328869,0.259472
D.bocki,140010837,459905,1,89512,0.000639322,36418381,0.260111
D.bocki,140010837,460287,1,89304,0.000637836,36507685,0.260749
D.bocki,140010837,457277,1,89243,0.000637401,36596928,0.261386
D.bocki,140010837,455867,1,88883,0.000634829,36685811,0.262021
D.bocki,140010837,464865,1,88806,0.000634279,36774617,0.262656
D.bocki,140010837,460358,1,88805,0.000634272,36863422,0.26329
D.bocki,140010837,459762,1,88671,0.000633315,36952093,0.263923
D.bocki,140010837,457919,1,88460,0.000631808,37040553,0.264555
D.bocki,140010837,463588,1,88381,0.000631244,37128934,0.265186
D.bocki,140010837,464670,1,88355,0.000631058,37217289,0.265817
D.bocki,140010837,458183,1,87947,0.000628144,37305236,0.266445
D.bocki,140010837,463544,1,87765,0.000626844,37393001,0.267072
D.bocki,140010837,460990,1,87277,0.000623359,37480278,0.267696
D.bocki,140010837,462262,1,87115,0.000622202,37567393,0.268318
D.bocki,140010837,455894,1,87073,0.000621902,37654466,0.26894
D.bocki,140010837,465007,1,87005,0.000621416,37741471,0.269561
D.bocki,140010837,461168,1,86849,0.000620302,37828320,0.270181
D.bocki,140010837,462927,1,86708,0.000619295,37915028,0.270801
D.bocki,140010837,460192,1,86604,0.000618552,38001632,0.271419
D.bocki,140010837,462859,1,86257,0.000616074,38087889,0.272035
D.bocki,140010837,455932,1,86151,0.000615317,38174040,0.272651
D.bocki,140010837,463813,1,86144,0.000615267,38260184,0.273266
D.bocki,140010837,464822,1,86047,0.000614574,38346231,0.27388
D.bocki,140010837,459033,1,85828,0.00061301,38432059,0.274493
D.bocki,140010837,459172,1,85767,0.000612574,38517826,0.275106
D.bocki,140010837,460961,1,85626,0.000611567,38603452,0.275718
D.bocki,140010837,464833,1,85602,0.000611396,38689054,0.276329
D.bocki,140010837,460678,1,85512,0.000610753,38774566,0.27694
D.bocki,140010837,462329,1,85159,0.000608231,38859725,0.277548
D.bocki,140010837,459024,1,85155,0.000608203,38944880,0.278156
D.bocki,140010837,456901,1,85103,0.000607832,39029983,0.278764
D.bocki,140010837,456957,1,84354,0.000602482,39114337,0.279366
D.bocki,140010837,458439,1,84235,0.000601632,39198572,0.279968
D.bocki,140010837,464723,1,84111,0.000600746,39282683,0.280569
D.bocki,140010837,462730,1,83558,0.000596797,39366241,0.281166
D.bocki,140010837,465146,1,83311,0.000595033,39449552,0.281761
D.bocki,140010837,460464,1,83293,0.000594904,39532845,0.282356
D.bocki,140010837,460801,1,83102,0.00059354,39615947,0.282949
D.bocki,140010837,463661,1,83092,0.000593468,39699039,0.283543
D.bocki,140010837,458095,1,83011,0.00059289,39782050,0.284136
D.bocki,140010837,456219,1,82928,0.000592297,39864978,0.284728
D.bocki,140010837,457996,1,82910,0.000592168,39947888,0.28532
D.bocki,140010837,463585,1,82824,0.000591554,40030712,0.285912
D.bocki,140010837,459329,1,82733,0.000590904,40113445,0.286502
D.bocki,140010837,457306,1,82692,0.000590611,40196137,0.287093
D.bocki,140010837,463179,1,82524,0.000589412,40278661,0.287682
D.bocki,140010837,464221,1,82508,0.000589297,40361169,0.288272
D.bocki,140010837,464560,1,81918,0.000585083,40443087,0.288857
D.bocki,140010837,464229,1,81911,0.000585033,40524998,0.289442
D.bocki,140010837,463893,1,81792,0.000584183,40606790,0.290026
D.bocki,140010837,459109,1,81664,0.000583269,40688454,0.290609
D.bocki,140010837,465131,1,81634,0.000583055,40770088,0.291192
D.bocki,140010837,464750,1,81550,0.000582455,40851638,0.291775
D.bocki,140010837,461430,1,81534,0.000582341,40933172,0.292357
D.bocki,140010837,462529,1,81533,0.000582333,41014705,0.29294
D.bocki,140010837,456434,1,81490,0.000582026,41096195,0.293522
D.bocki,140010837,455747,1,81409,0.000581448,41177604,0.294103
D.bocki,140010837,457618,1,81363,0.000581119,41258967,0.294684
D.bocki,140010837,464760,1,81336,0.000580926,41340303,0.295265
D.bocki,140010837,185399,1,80891,0.000577748,41421194,0.295843
D.bocki,140010837,457255,1,80761,0.00057682,41501955,0.29642
D.bocki,140010837,463814,1,80621,0.00057582,41582576,0.296995
D.bocki,140010837,458181,1,80394,0.000574198,41662970,0.29757
D.bocki,140010837,463911,1,80110,0.00057217,41743080,0.298142
D.bocki,140010837,458738,1,80103,0.00057212,41823183,0.298714
D.bocki,140010837,463460,1,79990,0.000571313,41903173,0.299285
D.bocki,140010837,457094,1,79480,0.00056767,41982653,0.299853
D.bocki,140010837,464169,1,79350,0.000566742,42062003,0.30042
D.bocki,140010837,463686,1,79042,0.000564542,42141045,0.300984
D.bocki,140010837,464293,1,78962,0.000563971,42220007,0.301548
D.bocki,140010837,459045,1,78792,0.000562756,42298799,0.302111
D.bocki,140010837,458652,1,78727,0.000562292,42377526,0.302673
D.bocki,140010837,464901,1,78705,0.000562135,42456231,0.303235
D.bocki,140010837,465010,1,78601,0.000561392,42534832,0.303797
D.bocki,140010837,459501,1,78395,0.000559921,42613227,0.304357
D.bocki,140010837,461865,1,78250,0.000558885,42691477,0.304916
D.bocki,140010837,39793,1,78009,0.000557164,42769486,0.305473
D.bocki,140010837,457373,1,77898,0.000556371,42847384,0.306029
D.bocki,140010837,456090,1,77728,0.000555157,42925112,0.306584
D.bocki,140010837,464272,1,77370,0.0005526,43002482,0.307137
D.bocki,140010837,456945,1,77276,0.000551929,43079758,0.307689
D.bocki,140010837,458935,1,77052,0.000550329,43156810,0.308239
D.bocki,140010837,37628,1,76908,0.0005493,43233718,0.308788
D.bocki,140010837,456929,1,76840,0.000548815,43310558,0.309337
D.bocki,140010837,457073,1,76687,0.000547722,43387245,0.309885
D.bocki,140010837,461455,1,76626,0.000547286,43463871,0.310432
D.bocki,140010837,462944,1,76514,0.000546486,43540385,0.310979
D.bocki,140010837,460540,1,76464,0.000546129,43616849,0.311525
D.bocki,140010837,459377,1,76416,0.000545786,43693265,0.312071
D.bocki,140010837,464570,1,76379,0.000545522,43769644,0.312616
D.bocki,140010837,459103,1,76354,0.000545344,43845998,0.313161
D.bocki,140010837,464417,1,76335,0.000545208,43922333,0.313707
D.bocki,140010837,457001,1,76271,0.000544751,43998604,0.314251
D.bocki,140010837,460761,1,75920,0.000542244,44074524,0.314794
D.bocki,140010837,464537,1,75904,0.000542129,44150428,0.315336
D.bocki,140010837,285371,1,75736,0.00054093,44226164,0.315877
D.bocki,140010837,455730,1,75637,0.000540222,44301801,0.316417
D.bocki,140010837,457034,1,75330,0.00053803,44377131,0.316955
D.bocki,140010837,464830,1,75293,0.000537766,44452424,0.317493
D.bocki,140010837,463752,1,75050,0.00053603,44527474,0.318029
D.bocki,140010837,461075,1,75013,0.000535766,44602487,0.318565
D.bocki,140010837,464492,1,74967,0.000535437,44677454,0.3191
D.bocki,140010837,458909,1,74868,0.00053473,44752322,0.319635
D.bocki,140010837,336383,1,74782,0.000534116,44827104,0.320169
D.bocki,140010837,456162,1,74717,0.000533652,44901821,0.320702
D.bocki,140010837,458252,1,74526,0.000532287,44976347,0.321235
D.bocki,140010837,456570,1,74506,0.000532145,45050853,0.321767
D.bocki,140010837,455716,1,74298,0.000530659,45125151,0.322298
D.bocki,140010837,460752,1,74289,0.000530595,45199440,0.322828
D.bocki,140010837,461706,1,74233,0.000530195,45273673,0.323358
D.bocki,140010837,457191,1,74216,0.000530073,45347889,0.323888
D.bocki,140010837,457182,1,74177,0.000529795,45422066,0.324418
D.bocki,140010837,464528,1,74171,0.000529752,45496237,0.324948
D.bocki,140010837,464902,1,73864,0.000527559,45570101,0.325476
D.bocki,140010837,464880,1,73630,0.000525888,45643731,0.326001
D.bocki,140010837,462811,1,73182,0.000522688,45716913,0.326524
D.bocki,140010837,463601,1,72847,0.000520295,45789760,0.327044
D.bocki,140010837,464703,1,72689,0.000519167,45862449,0.327564
D.bocki,140010837,464741,1,72527,0.00051801,45934976,0.328082
D.bocki,140010837,459065,1,72451,0.000517467,46007427,0.328599
D.bocki,140010837,463958,1,72344,0.000516703,46079771,0.329116
D.bocki,140010837,459741,1,72313,0.000516481,46152084,0.329632
D.bocki,140010837,464427,1,72293,0.000516339,46224377,0.330149
D.bocki,140010837,124656,1,72265,0.000516139,46296642,0.330665
D.bocki,140010837,464963,1,72138,0.000515232,46368780,0.33118
D.bocki,140010837,456714,1,71816,0.000512932,46440596,0.331693
D.bocki,140010837,464569,1,71718,0.000512232,46512314,0.332205
D.bocki,140010837,465040,1,71602,0.000511403,46583916,0.332717
D.bocki,140010837,458568,1,71164,0.000508275,46655080,0.333225
D.bocki,140010837,460833,1,71163,0.000508268,46726243,0.333733
D.bocki,140010837,460747,1,71155,0.000508211,46797398,0.334241
D.bocki,140010837,464735,1,71074,0.000507632,46868472,0.334749
D.bocki,140010837,458478,1,71039,0.000507382,46939511,0.335256
D.bocki,140010837,461529,1,71015,0.000507211,47010526,0.335763
D.bocki,140010837,462852,1,71010,0.000507175,47081536,0.336271
D.bocki,140010837,457792,1,71004,0.000507132,47152540,0.336778
D.bocki,140010837,465064,1,70954,0.000506775,47223494,0.337285
D.bocki,140010837,460254,1,70947,0.000506725,47294441,0.337791
D.bocki,140010837,463532,1,70888,0.000506304,47365329,0.338298
D.bocki,140010837,456690,1,70853,0.000506054,47436182,0.338804
D.bocki,140010837,464707,1,70820,0.000505818,47507002,0.339309
D.bocki,140010837,459609,1,70768,0.000505447,47577770,0.339815
D.bocki,140010837,464960,1,70693,0.000504911,47648463,0.34032
D.bocki,140010837,464378,1,70310,0.000502175,47718773,0.340822
D.bocki,140010837,464557,1,70297,0.000502083,47789070,0.341324
D.bocki,140010837,461990,1,70168,0.000501161,47859238,0.341825
D.bocki,140010837,457835,1,70073,0.000500483,47929311,0.342326
D.bocki,140010837,462315,1,69997,0.00049994,47999308,0.342826
D.bocki,140010837,457815,1,69907,0.000499297,48069215,0.343325
D.bocki,140010837,464715,1,69888,0.000499161,48139103,0.343824
D.bocki,140010837,464690,1,69730,0.000498033,48208833,0.344322
D.bocki,140010837,459881,1,69706,0.000497861,48278539,0.34482
D.bocki,140010837,456559,1,69670,0.000497604,48348209,0.345318
D.bocki,140010837,271176,1,69629,0.000497312,48417838,0.345815
D.bocki,140010837,461771,1,69547,0.000496726,48487385,0.346312
D.bocki,140010837,458423,1,69491,0.000496326,48556876,0.346808
D.bocki,140010837,458474,1,69471,0.000496183,48626347,0.347304
D.bocki,140010837,461606,1,69446,0.000496004,48695793,0.3478
D.bocki,140010837,462499,1,69428,0.000495876,48765221,0.348296
D.bocki,140010837,464684,1,69338,0.000495233,48834559,0.348791
D.bocki,140010837,465056,1,69312,0.000495047,48903871,0.349286
D.bocki,140010837,462393,1,69293,0.000494912,48973164,0.349781
D.bocki,140010837,456315,1,69274,0.000494776,49042438,0.350276
D.bocki,140010837,460539,1,69224,0.000494419,49111662,0.35077
D.bocki,140010837,462034,1,69188,0.000494162,49180850,0.351265
D.bocki,140010837,463993,1,68939,0.000492383,49249789,0.351757
D.bocki,140010837,464204,1,68879,0.000491955,49318668,0.352249
D.bocki,140010837,458129,1,68777,0.000491226,49387445,0.35274
D.bocki,140010837,153129,1,68750,0.000491033,49456195,0.353231
D.bocki,140010837,463438,1,68742,0.000490976,49524937,0.353722
D.bocki,140010837,458787,1,68646,0.000490291,49593583,0.354212
D.bocki,140010837,248294,1,68498,0.000489234,49662081,0.354702
D.bocki,140010837,456423,1,68489,0.000489169,49730570,0.355191
D.bocki,140010837,458487,1,68186,0.000487005,49798756,0.355678
D.bocki,140010837,464435,1,68032,0.000485905,49866788,0.356164
D.bocki,140010837,460071,1,67923,0.000485127,49934711,0.356649
D.bocki,140010837,147576,1,67923,0.000485127,50002634,0.357134
D.bocki,140010837,462403,1,67809,0.000484313,50070443,0.357618
D.bocki,140010837,455873,1,67796,0.00048422,50138239,0.358103
D.bocki,140010837,455944,1,67783,0.000484127,50206022,0.358587
D.bocki,140010837,464155,1,67757,0.000483941,50273779,0.359071
D.bocki,140010837,465079,1,67689,0.000483455,50341468,0.359554
D.bocki,140010837,459104,1,67682,0.000483405,50409150,0.360037
D.bocki,140010837,464718,1,67648,0.000483163,50476798,0.360521
D.bocki,140010837,462505,1,67556,0.000482506,50544354,0.361003
D.bocki,140010837,465008,1,67517,0.000482227,50611871,0.361485
D.bocki,140010837,464589,1,67359,0.000481098,50679230,0.361966
D.bocki,140010837,464395,1,67299,0.00048067,50746529,0.362447
D.bocki,140010837,464720,1,67286,0.000480577,50813815,0.362928
D.bocki,140010837,456187,1,67245,0.000480284,50881060,0.363408
D.bocki,140010837,457354,1,67233,0.000480199,50948293,0.363888
D.bocki,140010837,243546,1,67206,0.000480006,51015499,0.364368
D.bocki,140010837,458666,1,67179,0.000479813,51082678,0.364848
D.bocki,140010837,463597,1,66972,0.000478334,51149650,0.365326
D.bocki,140010837,463998,1,66901,0.000477827,51216551,0.365804
D.bocki,140010837,464259,1,66894,0.000477777,51283445,0.366282
D.bocki,140010837,456859,1,66894,0.000477777,51350339,0.36676
D.bocki,140010837,464374,1,66817,0.000477227,51417156,0.367237
D.bocki,140010837,464736,1,66803,0.000477127,51483959,0.367714
D.bocki,140010837,464904,1,66789,0.000477027,51550748,0.368191
D.bocki,140010837,457773,1,66616,0.000475792,51617364,0.368667
D.bocki,140010837,457123,1,66586,0.000475577,51683950,0.369142
D.bocki,140010837,463608,1,66481,0.000474828,51750431,0.369617
D.bocki,140010837,464323,1,66364,0.000473992,51816795,0.370091
D.bocki,140010837,458966,1,66339,0.000473813,51883134,0.370565
D.bocki,140010837,459622,1,66278,0.000473378,51949412,0.371039
D.bocki,140010837,460515,1,66194,0.000472778,52015606,0.371511
D.bocki,140010837,458203,1,66112,0.000472192,52081718,0.371983
D.bocki,140010837,463758,1,66077,0.000471942,52147795,0.372455
D.bocki,140010837,464627,1,66000,0.000471392,52213795,0.372927
D.bocki,140010837,458501,1,65934,0.000470921,52279729,0.373398
D.bocki,140010837,412465,1,65687,0.000469157,52345416,0.373867
D.bocki,140010837,456824,1,65615,0.000468642,52411031,0.374336
D.bocki,140010837,464912,1,65608,0.000468592,52476639,0.374804
D.bocki,140010837,208605,1,65587,0.000468442,52542226,0.375273
D.bocki,140010837,463603,1,65568,0.000468307,52607794,0.375741
D.bocki,140010837,459880,1,65469,0.0004676,52673263,0.376208
D.bocki,140010837,462435,1,65465,0.000467571,52738728,0.376676
D.bocki,140010837,464965,1,65439,0.000467385,52804167,0.377143
D.bocki,140010837,461291,1,65430,0.000467321,52869597,0.377611
D.bocki,140010837,464879,1,65403,0.000467128,52935000,0.378078
D.bocki,140010837,464834,1,65310,0.000466464,53000310,0.378544
D.bocki,140010837,461392,1,65295,0.000466357,53065605,0.379011
D.bocki,140010837,464469,1,65134,0.000465207,53130739,0.379476
D.bocki,140010837,460361,1,64887,0.000463443,53195626,0.379939
D.bocki,140010837,464364,1,64835,0.000463071,53260461,0.380402
D.bocki,140010837,461813,1,64715,0.000462214,53325176,0.380865
D.bocki,140010837,455854,1,64585,0.000461286,53389761,0.381326
D.bocki,140010837,464407,1,64447,0.0004603,53454208,0.381786
D.bocki,140010837,464895,1,64391,0.0004599,53518599,0.382246
D.bocki,140010837,456083,1,64379,0.000459814,53582978,0.382706
D.bocki,140010837,201844,1,64335,0.0004595,53647313,0.383165
D.bocki,140010837,464526,1,64230,0.00045875,53711543,0.383624
